04463679	12	6	6
01720980	12	6	6
00418903	12	6	6
08404895	12	6	6
10271677	12	6	6
12520864	12	6	6
14881303	12	6	6
01446283	12	6	6
13457378	12	6	6
13221529	12	6	6
02000868	12	6	6
01129977	12	5	7
10343554	12	6	6
01542786	12	6	6
01943406	12	6	6
05513020	12	6	6
03502509	12	6	6
08550076	12	6	6
00796315	12	6	6
02037278	12	6	6
04594489	12	6	6
02291391	12	6	6
00344040	12	6	6
00064479	12	6	6
00223983	12	6	6
07710007	12	6	6
03894379	12	6	6
08232706	12	6	6
03297735	12	6	6
13381734	12	6	6
01732172	12	6	6
11660979	12	6	6
06497872	12	6	6
02187922	12	6	6
13454479	12	6	6
08979054	12	6	6
08065234	12	6	6
13896369	12	6	6
02163301	12	6	6
04552348	12	6	6
02867715	12	6	6
00514069	12	6	6
05773049	12	6	6
05464104	12	6	6
09037394	12	6	6
05984584	12	6	6
01079604	12	6	6
05930736	12	6	6
01826998	12	6	6
01104637	12	6	6
02642238	12	6	6
14462666	12	6	6
14938907	12	6	6
02041246	12	6	6
08978343	12	6	6
05566097	12	6	6
02646931	12	6	6
13969243	12	6	6
00444309	12	6	6
09759069	12	7	5
03211117	12	7	5
03277771	12	6	6
10752480	12	6	6
00611433	12	6	6
02196690	12	6	6
01416354	12	6	6
14292090	12	6	6
07136940	12	6	6
05625879	12	6	6
08101937	12	6	6
10412910	12	6	6
09984659	12	6	6
02422026	12	6	6
10667187	12	6	6
04110955	12	5	7
01814815	12	6	6
00197772	12	6	6
02985137	12	6	6
01253060	12	6	6
01674717	12	6	6
00706975	12	6	6
08760510	12	7	5
00616153	12	6	6
04999401	12	6	6
01341876	12	6	6
11989636	12	6	6
12782108	12	6	6
14702416	12	6	6
02303331	12	6	6
13480848	12	6	6
02685951	12	7	5
02103481	12	6	6
01960459	12	6	6
09442838	12	6	6
00059019	12	6	6
03000247	12	6	6
09370773	12	6	6
08972521	12	6	6
08367880	12	6	6
01795088	12	6	6
06214744	12	6	6
00321956	12	6	6
02344568	12	6	6
00983333	12	6	6
00880978	12	6	6
00213694	12	6	6
05509146	12	6	6
05513302	12	6	6
00474017	12	6	6
02142775	12	7	5
07999699	12	6	6
04226537	12	6	6
00653620	12	6	6
05818741	12	6	6
10484526	12	6	6
01831519	12	6	6
01122149	12	6	6
11803475	12	6	6
07642471	12	6	6
07377682	12	6	6
08782627	12	6	6
08510666	12	6	6
05731779	12	6	6
15152817	12	6	6
01169317	12	6	6
02840619	12	6	6
03040587	12	6	6
00459498	12	6	6
00131090	12	6	6
00465762	12	6	6
09386842	12	6	6
14049711	12	6	6
01838326	12	6	6
01696282	12	6	6
04630689	12	6	6
00981083	12	6	6
05115040	12	6	6
01965889	12	6	6
02449847	12	6	6
14712692	12	6	6
08082602	12	6	6
05520479	12	6	6
01964367	12	6	6
09384223	12	6	6
02566227	12	6	6
01006675	12	6	6
02653159	12	6	6
02559180	12	6	6
00841091	12	6	6
09729530	12	6	6
06880664	12	6	6
10722385	12	6	6
09632274	12	6	6
01215392	12	6	6
09249418	12	6	6
01594157	12	6	6
06710546	12	6	6
13556509	12	6	6
00253761	12	6	6
02245993	12	6	6
02058933	12	6	6
12341126	12	6	6
05058580	12	6	6
02418686	12	7	5
00041188	12	6	6
14084880	12	6	6
09304750	12	6	6
00105554	12	6	6
01696648	12	6	6
01679433	12	6	6
01684337	12	6	6
02165456	12	6	6
05893653	12	6	6
02258617	12	6	6
09816771	12	6	6
04061969	12	6	6
00954311	12	6	6
00009147	12	6	6
00441824	12	6	6
06953731	12	6	6
07285403	12	6	6
00038849	12	6	6
06817782	12	6	6
00857923	12	6	6
01256157	12	6	6
02641035	12	6	6
02641957	12	6	6
10443170	12	6	6
14940386	12	6	6
01687441	12	6	6
13783581	12	6	6
09483129	12	6	6
01048466	12	6	6
12968882	12	6	6
04565963	12	6	6
15032376	12	6	6
07409592	12	6	6
02748618	12	6	6
00614489	12	6	6
02479896	12	6	6
05521636	12	6	6
03097890	12	6	6
01492052	12	6	6
08101410	12	6	6
01438304	12	6	6
01696435	12	6	6
02002075	12	6	6
00987071	12	6	6
03600977	12	6	6
01918803	12	6	6
01256600	12	6	6
01705247	12	6	6
01700076	12	6	6
01613294	12	6	6
02108377	12	6	6
02880546	12	6	6
10200781	12	6	6
01767163	12	6	6
07232988	12	6	6
01875295	12	6	6
00807178	12	6	6
00036762	12	6	6
01482449	12	6	6
04946553	12	6	6
04767347	12	6	6
12192373	12	6	6
00597915	12	6	6
01711749	12	6	6
06320801	12	6	6
10510339	12	6	6
02108026	12	6	6
00306723	12	6	6
11864364	12	6	6
00258854	12	6	6
01524523	12	6	6
00480969	12	6	6
11499284	12	6	6
01899262	12	6	6
02757462	12	6	6
02851099	12	6	6
04620216	12	6	6
00241038	12	6	6
14110411	12	6	6
06595351	12	6	6
01467986	12	6	6
05624700	12	6	6
09945319	12	6	6
00937656	12	6	6
00231887	12	6	6
00366275	12	6	6
08440630	12	6	6
00772640	12	6	6
02995345	12	6	6
09366017	12	6	6
00068333	12	6	6
04411264	12	6	6
04191595	12	6	6
00908621	12	6	6
01913838	12	6	6
13608788	12	6	6
05868954	12	6	6
01350699	12	7	5
00932088	12	6	6
05601357	12	6	6
05194578	12	6	6
09835506	12	6	6
00539951	12	6	6
10165448	12	6	6
12318164	12	6	6
02632694	12	5	7
11720088	12	6	6
03790230	12	6	6
09684609	12	6	6
00147595	12	6	6
02290461	12	6	6
12356668	12	6	6
10256080	12	6	6
00276373	12	6	6
02502536	12	6	6
01924590	12	6	6
08917503	12	6	6
03472232	12	6	6
05268965	12	6	6
01270199	12	5	7
02041492	12	6	6
02040872	12	6	6
01014990	12	6	6
00333829	12	6	6
05966129	12	6	6
10080508	12	6	6
02076535	12	6	6
12449024	12	6	6
07323922	12	6	6
07326557	12	6	6
01657254	12	6	6
04959230	12	6	6
01985923	12	6	6
08719100	12	6	6
10251779	12	6	6
13122985	12	6	6
01834304	12	6	6
06472025	12	6	6
03224032	12	5	7
13149039	12	6	6
01684663	12	6	6
01732921	12	6	6
14498096	12	6	6
01672168	12	6	6
00941974	12	6	6
02466134	12	6	6
00388392	12	6	6
01001857	12	6	6
02370806	12	6	6
02483267	12	6	6
02066450	12	6	6
01741864	12	6	6
12766241	12	6	6
01700470	12	6	6
02572119	12	6	6
06143154	12	6	6
14951377	12	6	6
01688256	12	6	6
13649791	12	6	6
07487955	12	6	6
14407536	12	6	6
09433442	12	6	6
06364329	12	6	6
03407122	12	6	6
00999245	12	5	7
01705257	12	6	6
01203676	12	6	6
02718811	12	6	6
01891438	12	6	6
02934168	12	6	6
01549905	12	6	6
01859586	12	6	6
06253690	12	6	6
02617029	12	6	6
01800759	12	6	6
01936753	12	6	6
00901103	12	6	6
03474896	12	6	6
06947032	12	6	6
07291794	12	6	6
07548978	12	6	6
07966140	12	6	6
02648639	12	6	6
04952242	12	6	6
08310389	12	6	6
02253456	12	7	5
06339416	12	6	6
08778061	12	6	6
01157850	12	6	6
03629986	12	6	6
02854156	12	6	6
07071483	12	6	6
12680125	12	6	6
08075388	12	6	6
09044190	12	6	6
12262327	12	6	6
00918383	12	6	6
00981369	12	6	6
01821996	12	5	7
00963570	12	6	6
01691057	12	6	6
00834259	12	6	6
09713501	12	6	6
08359949	12	6	6
02151966	12	6	6
09999135	12	6	6
00702773	12	6	6
01711965	12	6	6
12690388	12	6	6
01544692	12	8	4
12446200	12	6	6
09505153	12	6	6
00788184	12	6	6
09771435	12	6	6
01455592	12	6	6
03335030	12	6	6
03859717	12	6	6
14050143	12	6	6
01772222	12	6	6
12202352	12	6	6
09173023	12	6	6
01423285	12	6	6
09863936	12	6	6
00692907	12	6	6
01196037	12	6	6
09438554	12	6	6
07185076	12	6	6
03398467	12	6	6
00842692	12	6	6
01540449	12	6	6
03915437	12	6	6
07436986	12	6	6
04910135	12	6	6
00495998	12	6	6
02179279	12	5	7
06748969	12	6	6
13541167	12	6	6
00343334	12	6	6
03073977	12	6	6
10437262	12	6	6
01695681	12	6	6
10433164	12	6	6
01860795	12	6	6
00835501	12	6	6
02584981	12	6	6
02030158	12	6	6
05309725	12	6	6
01673891	12	6	6
11693566	12	6	6
01163620	12	6	6
01654271	12	6	6
01033458	12	6	6
05714466	12	6	6
07007684	12	6	6
09129442	12	6	6
02453611	12	6	6
10164747	12	6	6
08785343	12	6	6
14436875	12	6	6
02671880	12	6	6
02311060	12	6	6
07142566	12	6	6
02587532	12	6	6
05614175	12	6	6
03100897	12	6	6
01786906	12	6	6
02720725	12	6	6
10090498	12	6	6
03691459	12	6	6
14418395	12	6	6
00829378	12	6	6
01642671	12	6	6
08964810	12	6	6
04605726	12	6	6
13960464	12	6	6
10737431	12	6	6
09619168	12	6	6
08008017	12	6	6
06359877	12	6	6
03895866	12	6	6
00683280	12	6	6
02762468	12	6	6
14779550	12	6	6
03679986	12	6	6
03705379	12	6	6
01620854	12	6	6
10421956	12	6	6
03873064	12	6	6
09843956	12	6	6
07014320	12	6	6
08852843	12	6	6
07420770	12	6	6
07441619	12	6	6
05652396	12	6	6
12177844	12	6	6
02982790	12	6	6
12260799	12	6	6
00264776	12	6	6
02296153	12	6	6
00880227	12	6	6
03948459	12	6	6
01163779	12	6	6
06753800	12	6	6
04452848	12	6	6
01231652	12	6	6
00802946	12	6	6
01876907	12	6	6
09624980	12	6	6
00364868	12	6	6
05937112	12	6	6
04756887	12	6	6
01487311	12	6	6
02285392	12	5	7
03532342	12	6	6
07314427	12	6	6
05832264	12	6	6
05129201	12	6	6
12158798	12	6	6
04679738	12	6	6
04072193	12	6	6
09111366	12	6	6
00896141	12	6	6
05611302	12	6	6
01128984	12	6	6
07069948	12	6	6
04731497	12	6	6
05775407	12	6	6
00360932	12	6	6
10411551	12	6	6
02584097	12	6	6
05511286	12	6	6
02538765	12	6	6
05515670	12	5	7
05155821	12	6	6
09997404	12	6	6
10360747	12	6	6
01586541	12	6	6
00664483	12	6	6
00490722	12	6	6
00368592	12	6	6
03380867	12	6	6
01007222	12	6	6
02278061	12	6	6
12556030	12	5	7
05154908	12	6	6
10224098	12	6	6
05287882	12	6	6
02235229	12	6	6
04568298	12	6	6
00717208	12	6	6
00076884	12	6	6
01593254	12	6	6
05510506	12	6	6
02430929	12	6	6
00921738	12	6	6
05305136	12	6	6
07203126	12	6	6
04903813	12	6	6
01922303	12	6	6
04004767	12	6	6
02479323	12	6	6
10461424	12	6	6
05128519	12	6	6
00601043	12	6	6
11450869	12	6	6
00782057	12	6	6
00440286	12	6	6
05237755	12	6	6
02324478	12	6	6
05629381	12	6	6
00427580	12	6	6
07018931	12	6	6
14066203	12	6	6
03738241	12	6	6
01180351	12	6	6
10490699	12	6	6
02612762	12	6	6
08482271	12	6	6
01999423	12	6	6
00118733	12	6	6
10474645	12	6	6
00121166	12	6	6
08391387	12	6	6
00203753	12	6	6
02574205	12	6	6
04446276	12	6	6
01209678	12	6	6
01431230	12	6	6
09988703	12	6	6
03525827	12	6	6
04617562	12	6	6
07260623	12	6	6
01181475	12	6	6
06608728	12	6	6
13650447	12	6	6
01222884	12	6	6
02407338	12	6	6
00146572	12	6	6
02848523	12	6	6
10435367	12	6	6
00781685	12	6	6
00157081	12	6	6
02727883	12	6	6
02469914	12	6	6
01163047	12	6	6
02776205	12	6	6
01375637	12	5	7
01539633	12	6	6
10176111	12	6	6
00248026	12	6	6
09350524	12	6	6
01926031	12	6	6
05098942	12	6	6
10139347	12	6	6
05984287	12	6	6
01501113	12	6	6
01510827	12	6	6
02470175	12	6	6
02062991	12	6	6
01134781	12	6	6
04898437	12	6	6
09870208	12	6	6
00447540	12	6	6
01622596	12	6	6
01925694	12	6	6
02185373	12	6	6
05142180	12	6	6
05785067	12	6	6
02601344	12	6	6
03322099	12	6	6
08339939	12	6	6
00636461	12	6	6
08955082	12	6	6
13144794	12	6	6
09350045	12	6	6
01834702	12	6	6
00884540	12	6	6
10102506	12	6	6
02525866	12	6	6
12160490	12	6	6
04381994	12	6	6
02715229	12	6	6
09051235	12	6	6
00315020	12	6	6
02486932	12	5	7
15046900	12	6	6
00931852	12	6	6
15231964	12	6	6
00845299	12	6	6
00644066	12	6	6
02576223	12	6	6
00612042	12	6	6
00375625	12	6	6
09624168	12	6	6
12056217	12	6	6
10451263	12	6	6
13512238	12	6	6
04148054	12	6	6
01822773	12	6	6
01092366	12	6	6
00797697	12	6	6
14562960	12	6	6
00757730	12	6	6
15055633	12	6	6
01835087	12	6	6
09616922	12	6	6
00567044	12	6	6
00103317	12	6	6
03481172	12	6	6
01221790	12	6	6
13368052	12	6	6
05726345	12	6	6
02792049	12	6	6
05748054	12	6	6
03078287	12	6	6
00704388	12	6	6
00643250	12	6	6
00358290	12	6	6
08180190	12	6	6
08953324	12	6	6
09952163	12	6	6
01745125	12	6	6
05113462	12	6	6
01811736	12	6	6
01473990	12	6	6
05793000	12	6	6
13796779	12	6	6
00326773	12	6	6
00082714	12	6	6
02471467	12	6	6
00218208	12	6	6
01462468	12	6	6
04296562	12	6	6
12762896	12	6	6
01244593	12	6	6
01115349	12	6	6
08419984	12	6	6
01140839	12	6	6
02372605	12	6	6
03430959	12	6	6
07535670	12	6	6
00445940	12	6	6
14830364	12	6	6
00591115	12	6	6
12963796	12	6	6
06865345	12	6	6
00053097	12	6	6
00873603	12	6	6
02754103	12	6	6
01062817	12	6	6
00890100	12	6	6
07059255	12	6	6
02202928	12	6	6
01224031	12	6	6
07996689	12	6	6
02638596	12	6	6
13054211	12	6	6
06467007	12	6	6
14944888	12	6	6
01807265	12	6	6
02873839	12	6	6
11794267	12	7	5
05168261	12	6	6
01039925	12	6	6
01956481	12	6	6
00916909	12	5	7
09089139	12	6	6
02666239	12	6	6
07135734	12	6	6
07337390	12	6	6
00482180	12	6	6
09738400	11	5	6
03307274	11	6	5
00545557	11	5	6
00612114	11	6	5
07546465	11	5	6
00061598	11	6	5
00939277	11	5	6
00595146	11	6	5
02288789	11	6	5
02121234	11	5	6
00395797	11	6	5
02608347	11	6	5
09444100	11	5	6
00375071	11	5	6
00503164	11	5	6
05566919	11	6	5
04391838	11	6	5
07221094	11	5	6
04709253	11	6	5
02490877	11	5	6
00329031	11	5	6
06841365	11	5	6
01516534	11	6	5
01259691	11	5	6
00837288	11	5	6
09296121	11	5	6
14479615	11	5	6
05296775	11	5	6
02325968	11	6	5
01815185	11	5	6
00213794	11	5	6
05776212	11	5	6
02323286	11	5	6
02416519	11	6	5
09385911	11	6	5
01362736	11	5	6
06355894	11	5	6
06542047	11	5	6
15122231	11	6	5
01283208	11	6	5
02451951	11	5	6
08563180	11	6	5
02123424	11	6	5
04971928	11	6	5
00382109	11	6	5
10575787	11	6	5
06535222	11	6	5
02503313	11	6	5
04599396	11	6	5
02716767	11	5	6
09983572	11	6	5
14728724	11	5	6
02373093	11	5	6
00609506	11	6	5
13939892	11	5	6
00928947	11	5	6
00880662	11	5	6
00061595	11	5	6
02408281	11	6	5
01474283	11	5	6
05822746	11	6	5
13303315	11	6	5
04442831	11	5	6
01177118	11	6	5
09376526	11	5	6
13412321	11	6	5
01495701	11	5	6
03282591	11	6	5
01660719	11	6	5
12410381	11	6	5
13102409	11	6	5
02496576	11	6	5
06926458	11	5	6
00293916	11	6	5
02679012	11	5	6
00201034	11	6	5
07486628	11	6	5
08748280	11	5	6
09335240	11	5	6
01815628	11	6	5
00037919	11	6	5
08841956	11	6	5
00180413	11	6	5
06364641	11	5	6
00715868	11	6	5
01955127	11	5	6
00311809	11	5	6
10011902	11	5	6
14708720	11	6	5
02023341	11	5	6
14018567	11	5	6
02275365	11	5	6
01483188	11	5	6
12090041	11	6	5
07447261	11	6	5
14499262	11	6	5
00609953	11	5	6
13743605	11	5	6
07227772	11	6	5
08852389	11	6	5
01987160	11	6	5
01374767	11	7	4
13145444	11	6	5
07333649	11	6	5
11542341	11	6	5
01884577	11	6	5
09453288	11	6	5
01129920	11	6	5
00939857	11	5	6
01866192	11	6	5
00685683	11	6	5
02784218	11	5	6
01044448	11	6	5
13911151	11	5	6
05633385	11	5	6
00208210	11	6	5
01022420	11	6	5
09879297	11	5	6
01438208	11	5	6
02250625	11	5	6
08280124	11	5	6
05503705	11	6	5
02333358	11	5	6
01604330	11	6	5
01807882	11	5	6
00982293	11	5	6
02737187	11	5	6
05396366	11	6	5
01441510	11	5	6
00721437	11	6	5
13512725	11	6	5
00449295	11	6	5
07940552	11	7	4
00265386	11	5	6
00049900	11	5	6
01165290	11	6	5
03829563	11	5	6
12804866	11	6	5
01706889	11	6	5
02466670	11	5	6
00372665	11	5	6
02556623	11	6	5
02213690	11	5	6
02559752	11	6	5
02896442	11	6	5
13915999	11	5	6
12659730	11	6	5
15213406	11	6	5
00058743	11	6	5
05747582	11	6	5
02300060	11	5	6
05846932	11	5	6
00568430	11	5	6
12252620	11	6	5
02280132	11	5	6
01204191	11	5	6
00851239	11	5	6
02268351	11	6	5
02005756	11	6	5
01158572	11	6	5
15160866	11	5	6
02072849	11	3	8
02247977	11	6	5
02131653	11	6	5
06650431	11	5	6
02288295	11	6	5
01021128	11	5	6
01543731	11	6	5
06536389	11	5	6
01898282	11	5	6
07449862	11	6	5
09484664	11	5	6
12101870	11	5	6
10067305	11	6	5
06413889	11	5	6
07320302	11	6	5
02073714	11	5	6
01817314	11	5	6
03309465	11	6	5
05465567	11	5	6
02357228	11	5	6
08715110	11	5	6
08009834	11	6	5
05204637	11	5	6
02459808	11	6	5
06425065	11	6	5
09769345	11	6	5
00277569	11	6	5
00671190	11	6	5
02072159	11	5	6
04127904	11	6	5
00657016	11	5	6
06808720	11	6	5
00085626	11	6	5
08277805	11	5	6
01369346	11	6	5
09237076	11	5	6
05327767	11	5	6
06794666	11	6	5
01138523	11	6	5
13867276	11	5	6
00376106	11	6	5
00986938	11	5	6
10400998	11	5	6
11451442	11	6	5
01087197	11	6	5
01052301	11	5	6
11748002	11	5	6
06461077	11	6	5
01533442	11	5	6
01097960	11	5	6
02043190	11	6	5
00962722	11	6	5
00266798	11	6	5
07447641	11	6	5
08836630	11	6	5
01555586	11	5	6
01810466	11	5	6
13651520	11	5	6
07956887	11	6	5
11797016	11	6	5
02422663	11	5	6
11697158	11	6	5
00094001	11	5	6
02649689	11	5	6
05736149	11	6	5
06003682	11	5	6
02449340	11	5	6
04470232	11	5	6
09384921	11	5	6
14898470	11	6	5
05902545	11	6	5
00369138	11	5	6
00357275	11	6	5
01667570	11	5	6
02116959	11	6	5
02185973	11	6	5
02031158	11	6	5
00204439	11	6	5
15274441	11	5	6
01800422	11	5	6
07250339	11	6	5
00075021	11	6	5
08560027	11	6	5
02169891	11	6	5
00133338	11	5	6
01131473	11	5	6
03364340	11	6	5
09913824	11	6	5
02588108	11	6	5
09728403	11	6	5
00183505	11	6	5
02141306	11	5	6
01030132	11	6	5
07174433	11	5	6
01990627	11	6	5
14845743	11	6	5
06605046	11	5	6
00294245	11	5	6
07247071	11	5	6
02229055	11	6	5
02650552	11	5	6
00348571	11	5	6
02715941	11	5	6
00235918	11	5	6
02534492	11	5	6
10766025	11	6	5
01053617	11	5	6
10658304	11	6	5
07843775	11	6	5
06767035	11	6	5
02498355	11	5	6
06240244	11	6	5
01519977	11	5	6
08920381	11	5	6
03513376	11	6	5
00240293	11	5	6
07159791	11	5	6
12685431	11	6	5
00442847	11	5	6
04826235	11	6	5
05695232	11	5	6
01110274	11	6	5
02037272	11	5	6
00802238	11	6	5
02269143	11	5	6
07521674	11	6	5
01940488	11	5	6
01932973	11	6	5
01507143	11	6	5
00004227	11	5	6
06725877	11	5	6
01751979	11	6	5
03020034	11	6	5
00001930	11	5	6
10426749	11	6	5
12769815	11	6	5
03028079	11	6	5
10699752	11	6	5
00141806	11	5	6
11862835	11	5	6
07710283	11	6	5
02382367	11	6	5
01537409	11	5	6
10523076	11	6	5
02245765	11	6	5
13484644	11	6	5
00869583	11	5	6
10648237	11	6	5
05945642	11	6	5
00696518	11	5	6
00849080	11	5	6
02085742	11	5	6
02406585	11	6	5
01557697	11	5	6
01915365	11	5	6
08702805	11	5	6
03735637	11	5	6
02034661	11	5	6
13144511	11	5	6
07086518	11	5	6
02222718	11	6	5
07436100	11	6	5
00404403	11	5	6
00838098	11	5	6
14483917	11	6	5
12164363	11	6	5
02705944	11	6	5
01227137	11	6	5
07525555	11	6	5
08231184	11	6	5
00811375	11	5	6
00550771	11	6	5
00248659	11	5	6
01418667	11	5	6
04905188	11	6	5
05015117	11	6	5
08020242	11	6	5
09779790	11	5	6
01017738	11	6	5
14723079	11	6	5
05018103	11	6	5
01244410	11	5	6
02373601	11	6	5
02968473	11	5	6
03093792	11	6	5
05480794	11	5	6
00034288	11	6	5
01188725	11	5	6
02374149	11	6	5
01439121	11	5	6
15210045	11	6	5
15147097	11	6	5
01480149	11	6	5
00864475	11	6	5
01247804	11	5	6
05426989	11	5	6
13077479	11	6	5
10394786	11	6	5
06762711	11	6	5
01775535	11	6	5
01212230	11	6	5
04437953	11	5	6
09416570	11	5	6
00392960	11	5	6
02679415	11	5	6
04945057	11	6	5
02792552	11	6	5
02517442	11	6	5
02589576	11	5	6
08572467	11	5	6
02165247	11	5	6
00089027	11	5	6
01162754	11	6	5
02644967	11	6	5
01609287	11	6	5
00876874	11	5	6
00619183	11	6	5
10524973	11	5	6
01035853	11	6	5
00209174	11	5	6
01483779	11	6	5
13845239	11	6	5
00785008	11	5	6
00779360	11	5	6
03509025	11	6	5
13405962	11	5	6
12404943	11	5	6
00125436	11	5	6
00238022	11	5	6
00814850	11	5	6
02434238	11	6	5
01925469	11	5	6
07193596	10	5	5
01781478	10	5	5
11647131	10	5	5
01634142	10	4	6
00060477	10	5	5
07939382	10	5	5
00602805	10	5	5
01695567	10	5	5
04119892	10	5	5
01456463	10	5	5
00429048	10	5	5
00520257	10	5	5
04060647	10	5	5
10056103	10	5	5
04695176	10	5	5
15254550	10	5	5
04764412	10	5	5
05573602	10	5	5
00687926	10	5	5
11873396	10	5	5
08191701	10	5	5
02198332	10	5	5
04577769	10	5	5
00493703	10	5	5
13983515	10	5	5
09918248	10	5	5
10373998	10	5	5
00946499	10	5	5
02038617	10	5	5
02124623	10	5	5
13911872	10	5	5
12884523	10	5	5
05305806	10	5	5
01610955	10	5	5
00996102	10	5	5
08356074	10	5	5
13793504	10	5	5
02317970	10	5	5
02480923	10	5	5
09887034	10	5	5
06142118	10	5	5
08821578	10	5	5
00025654	10	5	5
02523275	10	5	5
00935940	10	5	5
11658104	10	5	5
05779116	10	5	5
00168588	10	5	5
01822423	10	5	5
06373747	10	5	5
02744977	10	5	5
08256968	10	5	5
06976392	10	5	5
10180178	10	5	5
02531422	10	5	5
01076793	10	5	5
08160276	10	5	5
01650509	10	5	5
04981139	10	5	5
08592656	10	5	5
02298541	10	5	5
13464204	10	5	5
07098193	10	5	5
10523341	10	5	5
01171644	10	5	5
00267041	10	5	5
02023107	10	5	5
04037625	10	5	5
13955461	10	5	5
01370590	10	5	5
06054892	10	5	5
03661340	10	5	5
00664788	10	5	5
12218621	10	5	5
05062748	10	5	5
14085708	10	5	5
15180528	10	5	5
01945845	10	5	5
01536916	10	5	5
14561618	10	5	5
10548227	10	5	5
02043999	10	5	5
00177127	10	5	5
14473222	10	5	5
12609638	10	5	5
13455487	10	5	5
02504131	10	5	5
02685299	10	5	5
06032246	10	5	5
01491991	10	5	5
01884974	10	5	5
15273626	10	5	5
02478701	10	5	5
07520112	10	5	5
08537837	10	5	5
02729023	10	5	5
00119873	10	5	5
08439955	10	5	5
14122235	10	5	5
13491876	10	5	5
15225249	10	5	5
02123903	10	5	5
00445467	10	5	5
03265874	10	5	5
02578235	10	5	5
01444520	10	5	5
00010241	10	5	5
05501185	10	5	5
01078783	10	5	5
11878283	10	5	5
01389875	10	5	5
02636921	10	5	5
07237758	10	5	5
03085333	10	5	5
11498203	10	5	5
14480420	10	5	5
12348774	10	5	5
00588888	10	5	5
01888295	10	6	4
00060833	10	5	5
01531265	10	5	5
02238085	10	5	5
02547225	10	5	5
05320899	10	5	5
10345804	10	5	5
03008565	10	5	5
00028651	10	5	5
05701363	10	5	5
03540267	10	5	5
02616713	10	5	5
03257343	10	5	5
08567235	10	5	5
07738353	10	5	5
04264914	10	5	5
12575089	10	5	5
05124057	10	5	5
05300507	10	5	5
02282506	10	5	5
01825930	10	5	5
00932798	10	5	5
14043882	10	5	5
12030654	10	5	5
12734446	10	5	5
05186306	10	5	5
08220714	10	5	5
08858942	10	5	5
00106272	10	5	5
10608385	10	4	6
04858785	10	5	5
07751451	10	5	5
14854847	10	5	5
02746365	10	5	5
02630052	10	5	5
02386012	10	5	5
00805034	10	5	5
02027612	10	5	5
03501614	10	5	5
00954086	10	5	5
02250464	10	5	5
02489288	10	5	5
03719053	10	5	5
00869931	10	5	5
02285359	10	5	5
15159819	10	5	5
04353803	10	5	5
05219724	10	5	5
02600953	10	5	5
01968275	10	5	5
06892016	10	5	5
05804793	10	5	5
09708405	10	5	5
02120997	10	5	5
13149296	10	5	5
04315948	10	5	5
01708778	10	5	5
01547390	10	5	5
01201021	10	5	5
00849523	10	5	5
06879180	10	5	5
14904661	10	5	5
10576962	10	5	5
02150510	10	5	5
02462602	10	5	5
12564840	10	5	5
14235200	10	5	5
01172275	10	5	5
12166424	10	5	5
13872211	10	5	5
02769460	10	5	5
09984298	10	5	5
01751545	10	5	5
09367203	10	5	5
02673637	10	5	5
04402746	10	5	5
14836960	10	5	5
02610628	10	5	5
14745635	10	5	5
01188485	10	5	5
07964495	10	5	5
01112584	10	5	5
00692506	10	5	5
02045790	10	5	5
07494363	10	5	5
01267098	10	5	5
06000400	10	5	5
00575365	10	5	5
03206908	10	5	5
08366202	10	5	5
01240514	10	5	5
01044533	10	5	5
07663592	10	5	5
13538314	10	5	5
00437125	10	5	5
14792703	10	5	5
03882611	10	5	5
07528212	10	5	5
01948077	10	5	5
14012667	10	5	5
01042531	10	5	5
00733483	10	5	5
04608567	10	5	5
02502902	10	4	6
07350192	10	5	5
01231252	10	5	5
04007664	10	5	5
06651577	10	5	5
02367131	10	5	5
01840238	10	5	5
10478960	10	5	5
00750890	10	5	5
02435689	10	5	5
02766390	10	5	5
02233577	10	5	5
04948241	10	5	5
00081725	10	5	5
14798450	10	5	5
05194151	10	5	5
00828779	10	5	5
03236735	10	5	5
09714952	10	5	5
01458664	10	5	5
02552449	10	5	5
09304164	10	5	5
10741821	10	5	5
03171356	10	5	5
12874996	10	5	5
04186848	10	5	5
00413239	10	5	5
02561332	10	5	5
02555434	10	5	5
14853947	10	5	5
10370381	10	5	5
04929422	10	5	5
02394445	10	5	5
04287153	10	5	5
01150200	10	5	5
01369663	10	5	5
04153751	10	5	5
01946408	10	5	5
02661017	10	5	5
02657368	10	5	5
01407065	10	5	5
02259829	10	5	5
01820901	10	5	5
00328128	10	5	5
06926212	10	5	5
13060451	10	5	5
01721754	10	5	5
01589125	10	5	5
07199922	10	5	5
12725521	10	5	5
03879116	10	5	5
02543181	10	5	5
02583545	10	5	5
06054700	10	5	5
01855606	10	5	5
03963982	10	5	5
10786033	10	5	5
14456138	10	5	5
08830456	10	5	5
02739668	10	5	5
06291318	10	5	5
02516594	10	5	5
00657550	10	5	5
02547213	10	5	5
02566834	10	5	5
03216828	10	5	5
03450516	10	5	5
00052043	10	5	5
03850746	10	5	5
11815194	10	5	5
09303008	10	5	5
01247647	10	5	5
09385137	10	5	5
13148602	10	5	5
03054098	10	5	5
06688274	10	5	5
03186818	10	5	5
01190494	10	5	5
02451113	10	4	6
00433802	10	5	5
06786629	10	5	5
01639105	10	5	5
00304422	10	5	5
07963711	10	5	5
02323186	10	5	5
06344461	10	5	5
01312371	10	5	5
13513747	10	5	5
02587084	10	5	5
02293135	10	5	5
07654667	10	5	5
